Departamento:,Provincia:,Municipio:,Ciudad/localidad:,Distrito:,Distrito municipal:,DM Otro:,UV:,Barrio:,Institución:,Otro:,Fecha:,Turno:,Técnico 1:,Técnico 2:,Supervisor:,_id,_uuid,_submission_time,_index
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,San Antonio,SEDES,,2023-02-12 00:00:00,Mañana,Yudith Velázquez,Liseth Rojas,Karen Duri,218730369,8eaf977c-74ce-494f-aeea-a5a96c5f07f0,2023-02-12 14:35:42,378
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218730374,3e422535-2ff2-477f-9228-5f8ca783f8fd,2023-02-12 14:35:46,379
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Doctora Camacho Dr flores,218730376,668fe7c3-28ca-483a-b04b-b7ea61d6bbf2,2023-02-12 14:35:46,380
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,72,Los Tusequis,Municipio,,2023-02-12 00:00:00,Mañana,Victoria López,Nelson Choque,Juan Carlos Janko,218730381,97e85219-b04d-4f87-94be-c64acb49314d,2023-02-12 14:35:50,381
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,3 lagunas,Municipio,,2023-02-12 00:00:00,,,,Romina Escalante,218730392,85970709-c5b3-41a2-b3c1-92f1afec6688,2023-02-12 14:35:53,382
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218730400,ce44d4d6-ef47-4a9c-88f9-e68224958080,2023-02-12 14:35:54,383
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,Victoria lopez,,Dr. Janco dr. Nelson,218730422,a4edc5b0-2ced-49d0-9b1c-4007fb104fd5,2023-02-12 14:35:59,384
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218730477,a3da4aa7-ec73-48a9-a2b0-6e810c475c63,2023-02-12 14:36:11,385
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,Municipio,,2023-02-12 00:00:00,Mañana,,María Fernanda Mamani,Mercedes,218730509,a8ee3f75-cbcd-41f3-9044-2636bfc72130,2023-02-12 14:36:22,386
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,1 Ruzan Soto 2:Ronald Villarroel,218730515,42413230-9763-41a8-8acc-b1eb7412125f,2023-02-12 14:36:24,387
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,Mañana,Fabiola Picha Mamani,Seledad Quispe,Mercedes Miranda,218730533,d6699bde-bc80-40b7-82dc-69faa6861048,2023-02-12 14:36:28,388
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,,Karen duri,,,218730534,9f0b3311-d818-4e0f-a608-7d36606af311,2023-02-12 14:36:28,389
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,,Monterrey,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218730578,51b8e53e-116d-4322-b3b2-18455e95c26e,2023-02-12 14:36:38,390
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,83,San borge,Municipio,,2023-02-12 00:00:00,Mañana,Mirian rodrigues,Maria claudia medina,Mariela alvis,218730610,bd932684-6dac-46ea-85c0-5fd316670e25,2023-02-12 14:36:43,391
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,Juan cruz,218730625,73527aa1-a9c0-45c8-8307-52b909c9d8b9,2023-02-12 14:36:46,392
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Juan cruz,218730640,1b1b927d-96c2-4ce6-8dda-f9aa973338a0,2023-02-12 14:36:50,393
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,,,,,218730651,db86432b-6685-467a-bdcb-7f764b5128b7,2023-02-12 14:36:53,394
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218730659,7c3ffac9-24ca-48fc-a13b-5ed2c3a8d4a5,2023-02-12 14:36:57,395
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 10,,,,Municipio,,2023-02-12 00:00:00,Mañana,Marcelo Miranda,,Juan cruz,218730662,e7f43b7a-f6e3-40ae-8e25-bb3afa68a02c,2023-02-12 14:36:57,396
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Ronald Willy Villaroel  Ruzan Soto Banegas,218730685,8cf7bafa-815d-4eca-80c0-cc8a07946aad,2023-02-12 14:37:03,397
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Jerechuere,Municipio,,2023-02-12 00:00:00,Mañana,Maria Rosa Barriga Paco,María Ruth Macías,Lourdes Montaño,218730704,1e7bdbf3-74f5-4b26-91a9-a96783d07c19,2023-02-12 14:37:08,398
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,3 lagunas,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218730733,d79271ee-9941-4617-8c2e-ab01cb771b7d,2023-02-12 14:37:16,399
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218730778,aadd393a-6952-4e1f-bd60-e23e6a7b6649,2023-02-12 14:37:35,400
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,,218730802,05d75913-f402-433b-9748-c3eef8e342ac,2023-02-12 14:37:45,401
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,SEDES,,2023-02-12 00:00:00,Mañana,Yudith Velázquez,Liseth Rojas,Karen Duri,218730808,6ec1006a-9e67-4bab-9622-985c4832baa6,2023-02-12 14:37:46,402
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218730830,f944a463-4f56-46eb-9653-d86a6ffd3dde,2023-02-12 14:37:53,403
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,Victoria Lopez,,Dr Juan Carlos Janco Dr Felix Choque,218730839,d8dc3cf2-233a-4613-ad34-517aa31aeace,2023-02-12 14:37:56,404
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos velardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218730847,218f50fc-01ba-4e2c-936a-d2356f5a3ec2,2023-02-12 14:37:57,405
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,85,24 de julio,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor Flores Doctora Camacho,218730894,e0a0ce7d-690c-469f-9e5a-c44ff5bd4b34,2023-02-12 14:38:15,406
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218730898,15a204fe-f97a-4538-b734-45f61def2d46,2023-02-12 14:38:17,407
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,San Jorge,Municipio,,2023-02-12 00:00:00,Mañana,Jhaly Soliz,Nicole Sanchez,Supervisores  Dra. Georgeli Fernandez  Dra. Lurdes montaño Tecnico Lic.  yovana florez mendoza,218730928,20eee647-7e6f-461e-9d74-7376b10ed0c3,2023-02-12 14:38:29,408
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito 7,DM 7,,81,Las orquideas,Municipio,,2023-02-12 00:00:00,,,,,218730950,171ce3a2-7a83-4db4-8472-74d0a083bcf6,2023-02-12 14:38:40,409
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,71A,Melchor Pinto,Municipio,,2023-02-12 00:00:00,Mañana,,,,218730968,734e20ab-c23e-47c6-8e21-c91c59f235ea,2023-02-12 14:38:46,410
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,,Karen duri,,,218730972,be334b55-6d13-4caa-93ff-b68d7b6e4729,2023-02-12 14:38:49,411
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM7,DM 7,,85,Carlos moyano,Municipio,,2023-02-12 00:00:00,Mañama,,,Doctor Flores,218730977,80d206fd-44dd-4c94-9f28-492d4057a7d8,2023-02-12 14:38:53,412
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,,Monterrey,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218730996,41dd6acd-182d-4cd2-8e16-847d76468d16,2023-02-12 14:39:07,413
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,SEDES,,2023-02-12 00:00:00,Mañana,,,Dr romina,218731029,b5b84e86-09df-4dfe-8aad-1f52d09a2eff,2023-02-12 14:39:22,414
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Espinalito,Municipio,,2023-02-12 00:00:00,Mañana,Nelzy gutierrez,Gladys ticona,Doctora isabela vallejos,218731033,7e2cfee5-dc89-43ca-a894-79481ea8e827,2023-02-12 14:39:25,415
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,,,,,218731035,d2d47742-df4a-48c5-95bb-49f4329cbcde,2023-02-12 14:39:25,416
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Ruran soto,218731047,55dcd5db-2833-4af1-9e63-f7f4b37b0d8c,2023-02-12 14:39:44,417
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Florida,Municipio,,2023-02-12 00:00:00,Mañana,,,,218731048,3f61d408-6340-442f-984a-20b7460df106,2023-02-12 14:39:45,418
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,3 lagunas,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218731049,76a5c023-6093-45c0-9736-c4b564b4fd57,2023-02-12 14:39:46,419
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218731054,d5dbf4ad-8bea-41d5-bcbd-4074fbb332ff,2023-02-12 14:39:52,420
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Jerexheru,Municipio,,2023-02-12 00:00:00,Mañana,María  Ruth,María Rosa,Lourdes  Montaño,218731068,214a9751-d3f2-43c9-9b3a-7161f3db8361,2023-02-12 14:40:01,421
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,195,,Municipio,,2023-02-12 00:00:00,Mañana,1,Natalie Romero,,218731079,dc24fc28-26e3-49e4-96da-b0f2a509718d,2023-02-12 14:40:04,422
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,,,,,Municipio,,2023-02-12 00:00:00,Mañana,Karen Calizaya,Henri Soliz,KAREN Duri,218731104,71c7e309-3ab9-455b-abdf-8ea1d33fb93d,2023-02-12 14:40:15,423
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,San juga,,Municipio,,2023-02-12 00:00:00,San juan,,,,218731106,b4d04e54-db32-45ef-b5e1-8bcd8ce2474a,2023-02-12 14:40:17,424
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,,Venezuela,SEDES,,2023-02-12 00:00:00,Mañana,Nabor siles,Sandy gutierrez,Karen duri,218731112,2a6d802b-8792-4526-b8ff-21c1d9295e5f,2023-02-12 14:40:25,425
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218731125,754781aa-770d-45d2-a8c5-06305811cd7f,2023-02-12 14:40:33,426
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,Juan Carlos verlardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218731128,42e07b49-dd79-41f5-8e0b-db2dcb4e0fa0,2023-02-12 14:40:36,427
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM7,DM 7,,85,Los claveles,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor Flores,218731134,e62734bb-1b1a-4c5b-8f51-f866a5db8817,2023-02-12 14:40:39,428
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,Mañana,Karen Duri,,,218731145,bd780561-0a68-4c3b-8c5e-e7d3b593c5a6,2023-02-12 14:40:50,429
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,73,Urbanización San jorge,Municipio,,2023-02-12 00:00:00,Mañana,Yhenny vargas,Gessica paiva,Dra.mara valdez,218731154,2c066ec5-5a61-4371-82a8-23d943b39088,2023-02-12 14:40:58,430
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,Venezuela,SEDES,,2023-02-12 00:00:00,Mañana,Nabor siles,Sandy Irene Gutiérrez Huanca,Karen duri,218731155,c3374dde-7dfc-412e-8c40-75586781ac02,2023-02-12 14:41:00,431
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,,Karen duri,,,218731166,c7b48d39-7626-439b-a976-9cf96632511b,2023-02-12 14:41:07,432
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218731169,f51390db-db6a-41ca-8270-a776c38188f0,2023-02-12 14:41:10,433
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 10,,,,Municipio,,2023-02-12 00:00:00,Mañana,Marcelo Miranda,,Juan cruz,218731170,677dab47-1ef7-493e-aa05-77c21785df64,2023-02-12 14:41:10,434
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,,,San jorge,Aleman,SEDES,,2023-02-12 00:00:00,Mañana,Natividad reina,Magaly espinoza,Mara valdez,218731198,e0977e0e-19c0-4115-aca5-0b44bef4095a,2023-02-12 14:41:22,435
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr flores,218731199,2643c6bd-f94a-4515-959e-bdec3b97aaa7,2023-02-12 14:41:22,436
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,Tusequi,Municipio,,2023-02-12 00:00:00,Mañana,Victoria lopez,,Dr Juan Carlos janco  Dr felix choque,218731200,fc641a24-d0f6-4573-ac49-77891209dac6,2023-02-12 14:41:22,437
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,3 lagunas,Municipio,,2023-02-12 00:00:00,,,,Romina Escalante,218731209,625293b4-a1ab-49b6-82ab-c553f2ebdae2,2023-02-12 14:41:25,438
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,,,,,218731228,74805d20-b692-46c8-8e4d-b56c8dd417e7,2023-02-12 14:41:29,439
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,SEDES,,2023-02-12 00:00:00,Mañana,,,Dr romina,218731240,22d91103-a18f-4a3c-8c3e-4d550b8256dd,2023-02-12 14:41:34,440
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM6.,DM 6,,153,,Municipio,,2023-02-12 00:00:00,Mañana,Karen Duris.,,,218731242,e03b0ccf-4b73-4976-9540-50d1f698cc5d,2023-02-12 14:41:35,441
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,75,Nuevo progreso,Municipio,,2023-02-12 00:00:00,Mañana,,,,218731248,aac4abb5-e26a-4185-b7c7-0b6b3902f56c,2023-02-12 14:41:38,442
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,,,,,218731257,dc1f8bab-597e-4109-9fea-087f566061f7,2023-02-12 14:41:44,443
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,San jorge,Municipio,,2023-02-12 00:00:00,Mañana,,,1 Ruzan Soto 2: Ronald Villarroel,218731308,c5f74cc4-bffd-4f30-bee2-70d4097d1ec9,2023-02-12 14:42:00,444
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,337,Policial  remanso,Municipio,,2023-02-12 00:00:00,Mañana,,Yoselin Villafuerte,Ama cruz,218731311,10b95268-fc31-4f34-b224-26d02185b5cd,2023-02-12 14:42:01,445
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218731328,21c64a28-a701-40b9-acd8-3ad1f9e25dcf,2023-02-12 14:42:10,446
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Kely ortiz,Karen duri,Karen duri,218731333,8c4d9b85-4da7-44fa-9196-c4ce3ba077cd,2023-02-12 14:42:12,447
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr flores,218731336,088f5693-2857-4cc6-98f5-a36bbc434362,2023-02-12 14:42:18,448
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos velardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218731345,712625b6-b852-4a90-b85b-230b9f1fa578,2023-02-12 14:42:26,449
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Florida,Municipio,,2023-02-12 00:00:00,Mañana,,,,218731405,04fc0728-e721-4346-94bf-228cdf1208ed,2023-02-12 14:42:47,450
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,84_87,,Municipio,,2023-02-12 00:00:00,,,,,218731434,dc8bf024-1ace-426f-b7c1-0ef02447f290,2023-02-12 14:43:07,451
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina escalante,218731435,ae90cb54-a1bf-46f1-b574-23a5974d553d,2023-02-12 14:43:07,452
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Juan cruz,218731439,619d32c5-1cde-4613-9245-ca6f42d79669,2023-02-12 14:43:09,453
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,,Monterrey,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218731447,047d3d13-aa6b-4e58-b5a9-07cc53415699,2023-02-12 14:43:21,454
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,SEDES,,2023-02-12 00:00:00,Mañana,,,Dr romina,218731449,adae985d-78dd-4e5d-b95b-e3d4b3aef7fd,2023-02-12 14:43:33,455
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,,218731451,5efcd3c5-f85c-44e7-9e5c-0a7b2a6195a6,2023-02-12 14:43:36,456
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,Sam silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218731458,1cd4dabf-f1c8-47c7-8990-87e675561a10,2023-02-12 14:43:40,457
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,193,Magisterio norte octavo anillo,Municipio,,2023-02-12 00:00:00,Mañana,,2,Ana cruz,218731482,6bf82a79-c2ae-4437-a3d2-875a8cea1789,2023-02-12 14:43:52,458
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,153,Juan Carlos velardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218731485,6379de23-8e94-4eb4-a70e-c8525fb83f77,2023-02-12 14:43:54,459
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,7,Milán,Municipio,,2023-02-12 00:00:00,,,,,218731486,8c31bd5e-a3f8-4150-b654-7f7f703e7472,2023-02-12 14:43:54,460
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,Romina Escalante,218731492,86ac8dab-2a7d-477a-9073-feb1b8fd96a7,2023-02-12 14:43:56,461
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,72,Óscar wilde,Municipio,,2023-02-12 00:00:00,Mañana,Victoria López,Nelson Félix Choque,Juan Carlos Janco,218731506,e25fc3f5-1b4c-4284-8866-58809dc283c6,2023-02-12 14:44:02,462
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,SEDES,,2023-02-12 00:00:00,Mañana,Yudith Velázquez,Liseth Rojas,Karen Duri,218731535,7a6efab1-cab9-4306-b326-fbee49688b83,2023-02-12 14:44:16,463
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor Flores,218731557,9ab3c6d9-aceb-49b0-9860-0ce4f7dd0a73,2023-02-12 14:44:25,464
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,Mañana,Vanessa Aruata,Gleisy  Ferreira,Dr. Izabel vallejos,218731599,6c7e7e4f-6d34-41ff-a054-b75c5a9cc544,2023-02-12 14:44:42,465
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,78,Universitario,Otro,,2023-02-12 00:00:00,,,,,218731601,7b0f72e0-ebaa-42ba-921b-58583b47612b,2023-02-12 14:44:44,466
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85B,Navidad,Municipio,,2023-02-12 00:00:00,Mañana,,,,218731617,28016c00-9052-4e06-86c1-c4d0bf2dc7ef,2023-02-12 14:45:04,467
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,195,,Municipio,,2023-02-12 00:00:00,Mañana,,2,,218731618,3a2db735-3a21-46d2-8119-54a053931a39,2023-02-12 14:45:05,468
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,SEDES,,2023-02-12 00:00:00,Mañana,,,Dr Romina escalante,218731620,91e8e5c8-0ab9-4574-a940-f5ebb416bec1,2023-02-12 14:45:08,469
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,85,24 de julio,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr Flores,218731622,19cee29b-9c55-4d26-8e9a-beb0ef30b2d6,2023-02-12 14:45:09,470
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218731624,c761f0d9-73a3-4eab-b30b-2bc39ab6d1dd,2023-02-12 14:45:12,471
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,3 lagunas,Municipio,,2023-02-12 00:00:00,,,,Romina Escalante,218731629,275a75a4-05c6-43ff-b0b3-97bb706aa7f4,2023-02-12 14:45:15,472
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos verlardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218731630,bbe4c30e-a944-4e48-a2bb-ded037cb75ef,2023-02-12 14:45:15,473
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Lisseth flores,Shasmira Colque Janco,Karen dury,218731648,1cf1ae8c-139a-4d3a-b447-c1b76826b9b7,2023-02-12 14:45:28,474
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,23,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218731670,3d0ee93e-ccce-4193-af6a-aade1533db6a,2023-02-12 14:45:39,475
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218731693,bde58508-35f2-4157-9d57-61adb34ff8a6,2023-02-12 14:45:46,476
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Kely Ortiz,Karen duri,Karen duri,218731707,6f1f2584-4396-4cac-9fb2-0d2c4038a3d9,2023-02-12 14:45:50,477
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,,Venezuela,Municipio,,2023-02-12 00:00:00,,Leidy laura,Bella lud,,218731709,9881afbe-c078-4c7c-80be-044f8e733541,2023-02-12 14:45:50,478
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,86,,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor Flores,218731715,97ebdd1b-32c3-4c3a-938c-f6832c386f68,2023-02-12 14:45:52,479
